time,New graph 0,New graph 1,New graph 2,New graph 3,New graph 4,New graph 5,New graph 6,New graph 7,New graph 8,New graph 9
2213,0.061013,0.352617,9.802393,0.009158,0.006679,-0.018759,2.802155,2.802155,1.871887,3.925848
2214,0.018842,0.381329,9.874172,-0.000430,-0.006105,0.008939,2.803933,2.803933,1.861520,3.916205
2215,-0.008972,0.391198,9.782654,-0.005756,0.004548,0.004677,2.801954,2.801954,1.852878,3.907480
2216,0.008075,0.287118,9.767401,-0.012148,0.016266,0.011069,2.801363,2.801363,1.847495,3.897201
2217,-0.042170,0.339158,9.784448,0.007027,0.000287,-0.007041,2.800850,2.800850,1.837069,3.887291
2218,0.036787,0.279940,9.785345,-0.001495,-0.006105,-0.008106,2.800465,2.800465,1.826564,3.877157
2219,-0.003589,0.312241,9.764709,0.010223,-0.007170,0.021722,2.801692,2.801692,1.815602,3.867643
2220,-0.009870,0.340056,9.803290,-0.004691,0.004548,-0.003845,2.801623,2.801623,1.808692,3.857036
2221,0.000897,0.355309,9.837385,0.000635,0.002418,0.006808,2.800051,2.800051,1.799116,3.848003
2222,-0.070882,0.326597,9.727024,-0.007887,0.023724,-0.001714,2.800504,2.800504,1.789966,3.837501
2223,0.001794,0.295193,9.698313,-0.010018,0.004548,-0.005976,2.797765,2.797765,1.782951,3.827314
2224,0.000897,0.355309,9.808674,-0.001495,0.009875,-0.002780,2.802172,2.802172,1.774522,3.820419
2225,-0.005383,0.302371,9.749455,0.005962,0.010940,0.002547,2.802810,2.802810,1.764996,3.811340
2226,-0.005383,0.418116,9.799701,0.013419,0.002418,0.000416,2.802421,2.802421,1.757670,3.803001
2227,0.005383,0.324802,9.783551,0.000635,0.016266,-0.015563,2.799207,2.799207,1.752250,3.791338
2228,0.002692,0.296091,9.786242,0.025137,-0.000778,-0.008106,2.799590,2.799590,1.744463,3.781980
2229,0.010767,0.267379,9.749455,0.005962,-0.000778,0.008939,2.798015,2.798015,1.734456,3.771304
2230,0.013459,0.349925,9.779962,0.020876,-0.002909,-0.000649,2.795110,2.795110,1.724590,3.763135
2231,-0.023328,0.424397,9.798804,-0.010018,-0.013562,-0.002780,2.795236,2.795236,1.716453,3.750877
2232,0.040376,0.331083,9.767401,0.015550,0.007744,0.005743,2.793882,2.793882,1.709732,3.744298
2233,-0.041273,0.333775,9.770092,0.001701,-0.019954,-0.026216,2.792485,2.792485,1.700035,3.736475
2234,-0.032301,0.272762,9.801496,0.012354,0.003483,-0.001714,2.792633,2.792633,1.692701,3.729218
2235,-0.012561,0.330186,9.748558,-0.002560,0.006679,-0.011302,2.789661,2.789661,1.680573,3.719657
2236,-0.002692,0.353514,9.721641,0.003831,0.007744,-0.007041,2.788350,2.788350,1.676052,3.713924
2237,0.000000,0.370562,9.858919,-0.001495,0.014136,0.011069,2.792106,2.792106,1.666895,3.705907
2238,0.043965,0.305063,9.810468,0.010223,0.004548,-0.001714,2.789919,2.789919,1.659313,3.698200
2239,0.012561,0.333775,9.740483,-0.006822,-0.008235,0.014265,2.791652,2.791652,1.649417,3.689365
2240,0.043068,0.365178,9.819441,-0.007887,-0.011431,0.008939,2.789193,2.789193,1.639142,3.680809
2241,0.031404,0.334672,9.777270,0.016615,-0.016758,-0.002780,2.788640,2.788640,1.631734,3.673565
2242,-0.042170,0.358898,9.757530,-0.005756,-0.010366,-0.011302,2.789398,2.789398,1.622516,3.664850
2243,-0.008972,0.349925,9.776373,-0.013213,-0.003974,-0.004910,2.789119,2.789119,1.613946,3.654504
2244,0.033198,0.395685,9.781756,-0.007887,-0.006105,0.003612,2.789037,2.789037,1.604688,3.649508
2245,-0.057424,0.366076,9.826618,-0.004691,0.002418,-0.004910,2.788381,2.788381,1.599461,3.642056
2246,-0.043068,0.376843,9.829310,-0.003626,0.004548,0.013200,2.787816,2.787816,1.592410,3.636024
2247,0.025123,0.331980,9.776373,0.003831,0.002418,0.013200,2.786302,2.786302,1.583870,3.628514
2248,-0.109464,0.394787,9.768297,0.014484,-0.007170,0.005743,2.785669,2.785669,1.573356,3.623858
2249,0.017945,0.341850,9.803290,0.025137,-0.012497,0.005743,2.786031,2.786031,1.563974,3.618871
2250,-0.041273,0.373254,9.790729,-0.011083,0.012005,-0.007041,2.783561,2.783561,1.557581,3.609154
2251,-0.042170,0.375048,9.839180,0.012354,-0.001844,0.002547,2.783397,2.783397,1.551369,3.604419
2252,-0.047554,0.323905,9.802393,-0.020670,0.005614,-0.004910,2.780305,2.780305,1.543076,3.594789
2253,-0.040376,0.296988,9.797907,0.008093,0.014136,0.007873,2.784280,2.784280,1.536570,3.589077
2254,0.033198,0.317624,9.832002,0.011288,-0.009301,0.013200,2.785361,2.785361,1.529132,3.580864
2255,-0.031404,0.381329,9.794317,-0.004691,0.010940,-0.008106,2.783110,2.783110,1.523335,3.573534
2256,-0.026020,0.375945,9.770989,0.008093,0.002418,-0.015563,2.782895,2.782895,1.518015,3.565692
2257,-0.017945,0.374151,9.838283,-0.003626,-0.007170,0.000416,2.782055,2.782055,1.509854,3.558467
2258,-0.004486,0.367870,9.744969,-0.005756,-0.006105,-0.009171,2.779423,2.779423,1.500807,3.550266
2259,0.030506,0.365178,9.799701,-0.015344,-0.012497,-0.001714,2.782501,2.782501,1.497326,3.542984
2260,0.037684,0.380432,9.763811,0.008093,-0.002909,0.013200,2.783242,2.783242,1.489557,3.539553
2261,0.038582,0.354411,9.743175,0.004897,-0.007170,0.007873,2.785245,2.785245,1.481423,3.532109
2262,0.000000,0.358898,9.802393,-0.014279,-0.003974,0.001481,2.785526,2.785526,1.471809,3.524492
2263,-0.033198,0.311344,9.787140,-0.001495,-0.010366,-0.002780,2.786470,2.786470,1.463763,3.517888
2264,0.005383,0.344542,9.809571,-0.005756,0.008809,-0.000649,2.786291,2.786291,1.459091,3.507601
2265,-0.027815,0.403760,9.802393,-0.006822,0.018397,-0.007041,2.784774,2.784774,1.451935,3.500245
2266,0.001794,0.368767,9.765606,0.013419,-0.006105,0.002547,2.786662,2.786662,1.442897,3.495558
2267,-0.004486,0.382226,9.766503,-0.001495,0.002418,0.002547,2.787173,2.787173,1.437133,3.487696
2268,0.007178,0.327494,9.753044,-0.006822,-0.002909,-0.001714,2.785278,2.785278,1.430728,3.476167
2269,-0.014356,0.358000,9.798804,-0.007887,-0.008235,0.003612,2.786712,2.786712,1.424121,3.467364
2270,-0.007178,0.391198,9.814057,-0.004691,0.000287,-0.005976,2.786450,2.786450,1.421520,3.460558
2271,-0.087930,0.331980,9.766503,-0.005756,0.001352,-0.008106,2.787009,2.787009,1.415234,3.454592
2272,-0.034095,0.300577,9.751250,-0.012148,0.000287,0.008939,2.788329,2.788329,1.409954,3.446826
2273,0.011664,0.362487,9.737791,-0.016409,0.002418,0.003612,2.790373,2.790373,1.402079,3.439255
2274,0.026917,0.375048,9.713566,-0.005756,-0.003974,0.006808,2.790573,2.790573,1.396882,3.431108
2275,0.062807,0.328391,9.833797,0.001701,-0.005039,-0.000649,2.788826,2.788826,1.394183,3.423859
2276,0.035890,0.454006,9.819441,-0.016409,-0.021019,-0.009171,2.787299,2.787299,1.388696,3.416756
2277,0.018842,0.377740,9.858919,-0.004691,-0.000778,-0.000649,2.789285,2.789285,1.379271,3.412269
2278,-0.043068,0.366076,9.797907,-0.004691,0.013071,0.006808,2.791712,2.791712,1.373551,3.406250
2279,-0.013459,0.288015,9.762914,-0.027062,-0.000778,-0.001714,2.790611,2.790611,1.361836,3.389441
2280,0.008972,0.349028,9.744969,-0.015344,-0.005039,-0.005976,2.790316,2.790316,1.353245,3.381401
2281,0.009870,0.375048,9.734202,-0.001495,0.005614,-0.014498,2.790712,2.790712,1.346033,3.375802
2282,0.053835,0.287118,9.762017,0.011288,0.010940,0.002547,2.790822,2.790822,1.340110,3.371804
2283,-0.004486,0.384918,9.753942,-0.000430,-0.011431,-0.005976,2.787175,2.787175,1.329267,3.363705
2284,0.103183,0.344542,9.805982,0.018746,0.009875,0.003612,2.785876,2.785876,1.325989,3.356420
2285,0.069088,0.454006,9.853536,0.000635,-0.007170,0.007873,2.783952,2.783952,1.316123,3.347217
2286,0.012561,0.406452,9.870584,-0.018540,-0.006105,0.014265,2.786787,2.786787,1.305868,3.338333
2287,-0.105875,0.388507,9.884042,0.002766,0.014136,0.001481,2.786474,2.786474,1.299174,3.333068
2288,-0.035890,0.300577,9.804188,0.023007,0.015201,-0.012367,2.783525,2.783525,1.293000,3.326646
2289,0.031404,0.327494,9.747661,-0.003626,-0.013562,0.007873,2.784669,2.784669,1.286236,3.318717
2290,-0.010767,0.392096,9.783551,0.002766,-0.000778,0.002547,2.785805,2.785805,1.279675,3.313236
2291,-0.030506,0.351720,9.828413,-0.010018,0.002418,-0.000649,2.785901,2.785901,1.273259,3.305961
2292,0.020637,0.282632,9.797009,-0.013213,0.004548,0.003612,2.782744,2.782744,1.269629,3.299806
2293,-0.013459,0.299680,9.827516,0.011288,-0.012497,0.013200,2.783634,2.783634,1.262626,3.294897
2294,-0.000897,0.311344,9.786242,0.018746,-0.010366,0.002547,2.784921,2.784921,1.256106,3.289666
2295,0.029609,0.353514,9.786242,0.005962,0.012005,0.010004,2.781425,2.781425,1.253322,3.281031
2296,0.047554,0.383123,9.789831,0.015550,-0.001844,0.001481,2.781012,2.781012,1.244620,3.273229
2297,-0.019739,0.298782,9.762914,-0.006822,-0.007170,-0.002780,2.776881,2.776881,1.239001,3.264071
2298,-0.035890,0.363384,9.786242,0.015550,-0.017823,0.004677,2.777212,2.777212,1.230807,3.256625
2299,-0.029609,0.368767,9.746764,-0.006822,0.009875,-0.003845,2.776436,2.776436,1.227280,3.248598
2300,0.016150,0.278146,9.701004,0.009158,0.000287,0.005743,2.777146,2.777146,1.224290,3.242402
2301,0.034095,0.326597,9.756634,0.011288,0.000287,0.006808,2.775281,2.775281,1.221327,3.235949
2302,-0.089724,0.364281,9.769195,-0.006822,-0.014627,0.010004,2.776966,2.776966,1.210833,3.227777
2303,-0.049348,0.289810,9.795215,-0.008952,-0.010366,0.008939,2.777449,2.777449,1.205321,3.221620
2304,0.057424,0.419013,9.803290,0.003831,0.006679,-0.002780,2.777873,2.777873,1.200644,3.218614
2305,-0.074471,0.320316,9.687546,0.013419,0.018397,0.007873,2.781254,2.781254,1.199801,3.216497
2306,-0.040376,0.332878,9.823927,0.000635,-0.000778,-0.000649,2.780995,2.780995,1.189481,3.208809
2307,0.006281,0.391198,9.807776,0.019811,-0.005039,-0.005976,2.782072,2.782072,1.185416,3.203141
2308,-0.005383,0.384021,9.821235,0.010223,0.007744,-0.015563,2.778907,2.778907,1.182733,3.193624
2309,-0.083444,0.323905,9.761120,-0.015344,0.018397,-0.003845,2.777118,2.777118,1.176307,3.187345
2310,-0.026020,0.245845,9.772784,-0.004691,0.006679,-0.011302,2.774954,2.774954,1.173712,3.181839
2311,-0.014356,0.359795,9.866097,-0.012148,-0.001844,0.012134,2.773930,2.773930,1.167347,3.173659
2312,0.002692,0.400171,9.788037,-0.000430,0.022658,-0.000649,2.772794,2.772794,1.163143,3.169642
2313,-0.010767,0.276351,9.763811,-0.002560,-0.001844,-0.005976,2.772555,2.772555,1.157240,3.165356
2314,0.015253,0.326597,9.846358,0.001701,-0.019954,0.003612,2.770742,2.770742,1.149503,3.157661
2315,-0.047554,0.355309,9.867891,-0.013213,-0.007170,0.001481,2.771467,2.771467,1.143625,3.150691
2316,0.008075,0.368767,9.808674,-0.004691,0.002418,-0.003845,2.770036,2.770036,1.138371,3.145715
2317,-0.030506,0.317624,9.830208,-0.011083,0.014136,-0.013433,2.768042,2.768042,1.135943,3.137506
2318,0.017048,0.339158,9.795215,0.010223,0.019462,-0.024086,2.765525,2.765525,1.133037,3.132848
2319,-0.004486,0.364281,9.779962,-0.004691,0.006679,-0.001714,2.766759,2.766759,1.129378,3.124768
2320,-0.029609,0.302371,9.829310,-0.003626,0.003483,0.016396,2.767513,2.767513,1.121927,3.118025
2321,-0.004486,0.314933,9.859817,0.003831,-0.001844,0.005743,2.763716,2.763716,1.115743,3.109423
2322,-0.038582,0.340056,9.795215,-0.001495,-0.010366,0.005743,2.763301,2.763301,1.109656,3.104982
2323,-0.032301,0.330186,9.820338,-0.006822,0.009875,0.001481,2.765657,2.765657,1.105362,3.098548
2324,-0.048451,0.244050,9.751250,0.001701,-0.018888,0.011069,2.764555,2.764555,1.095145,3.092619
2325,0.015253,0.380432,9.772784,0.005962,0.012005,0.001481,2.764839,2.764839,1.090104,3.086025
2326,0.034993,0.354411,9.805982,-0.003626,0.003483,-0.001714,2.763799,2.763799,1.084968,3.083016
2327,0.034993,0.366076,9.767401,-0.001495,0.004548,-0.002780,2.764526,2.764526,1.078540,3.080082
2328,-0.061910,0.387609,9.785345,-0.005756,-0.009301,0.006808,2.765944,2.765944,1.071517,3.074262
2329,-0.008972,0.320316,9.773681,0.001701,-0.002909,-0.003845,2.762405,2.762405,1.066539,3.069714
2330,-0.082546,0.432472,9.773681,-0.010018,0.009875,0.001481,2.761474,2.761474,1.067579,3.063624
2331,-0.043965,0.343645,9.796112,-0.019605,0.005614,-0.003845,2.758988,2.758988,1.063923,3.056631
2332,-0.011664,0.348131,9.749455,0.007027,-0.001844,0.003612,2.762461,2.762461,1.057402,3.054768
2333,0.020637,0.335569,9.784448,-0.000430,0.001352,0.019592,2.761703,2.761703,1.050972,3.048399
2334,0.006281,0.300577,9.682162,0.009158,0.017332,0.008939,2.763050,2.763050,1.045403,3.049037
2335,-0.010767,0.421705,9.720744,0.004897,-0.016758,-0.020890,2.760857,2.760857,1.039452,3.042905
2336,-0.054732,0.325700,9.779962,0.002766,0.002418,-0.001714,2.763628,2.763628,1.034022,3.036623
2337,-0.041273,0.357103,9.748558,-0.010018,0.015201,0.006808,2.761813,2.761813,1.031366,3.030881
2338,-0.017048,0.378637,9.750353,0.018746,0.004548,0.012134,2.760560,2.760560,1.027842,3.026987
2339,-0.012561,0.317624,9.770092,0.001701,-0.003974,0.022787,2.764619,2.764619,1.020945,3.023519
2340,-0.020637,0.329289,9.739586,-0.003626,0.012005,-0.013433,2.762145,2.762145,1.017354,3.016854
2341,0.063704,0.391198,9.832899,0.000635,0.000287,0.001481,2.763097,2.763097,1.011665,3.014593
2342,0.017048,0.321213,9.749455,0.005962,-0.009301,0.010004,2.765445,2.765445,1.007891,3.011910
2343,0.015253,0.252126,9.752148,-0.002560,0.000287,0.001481,2.764222,2.764222,1.004686,3.007859
2344,0.045759,0.330186,9.828413,0.012354,0.001352,0.018526,2.765549,2.765549,1.000575,3.003307
2345,-0.003589,0.399274,9.788935,-0.022801,-0.000778,-0.001714,2.763994,2.763994,0.994856,2.997752
2346,-0.034993,0.392096,9.775476,0.001701,0.001352,-0.019824,2.764184,2.764184,0.987967,2.995429
2347,0.006281,0.312241,9.773681,-0.008952,-0.005039,-0.017694,2.760899,2.760899,0.982658,2.989821
2348,0.058321,0.382226,9.790729,0.007027,-0.002909,0.008939,2.763492,2.763492,0.979825,2.986968
2349,-0.065499,0.325700,9.734202,-0.013213,0.009875,0.001481,2.762087,2.762087,0.975352,2.977892
2350,0.043965,0.356206,9.706388,-0.011083,0.010940,0.000416,2.763026,2.763026,0.968901,2.971639
2351,0.036787,0.314035,9.828413,0.002766,0.002418,0.000416,2.763698,2.763698,0.962029,2.965619
2352,0.021534,0.341850,9.859817,-0.007887,0.015201,-0.020890,2.760878,2.760878,0.958662,2.958567
2353,-0.003589,0.308652,9.871481,-0.018540,-0.008235,-0.019824,2.761826,2.761826,0.953467,2.953983
2354,-0.044862,0.246742,9.757530,0.004897,-0.012497,-0.000649,2.764052,2.764052,0.947222,2.953106
2355,-0.037684,0.236872,9.779962,0.002766,0.003483,-0.007041,2.764524,2.764524,0.943222,2.947893
2356,0.027815,0.395685,9.790729,0.009158,-0.003974,-0.010237,2.764187,2.764187,0.937916,2.943776
2357,0.079855,0.338261,9.861611,-0.001495,-0.000778,0.001481,2.765332,2.765332,0.934177,2.940847
2358,-0.009870,0.410938,9.830208,-0.020670,0.004548,-0.004910,2.765653,2.765653,0.927287,2.939261
2359,0.039479,0.370562,9.776373,-0.006822,0.000287,0.004677,2.764693,2.764693,0.923514,2.937058
2360,0.027815,0.339158,9.809571,-0.021736,-0.006105,-0.007041,2.762387,2.762387,0.917986,2.931658
2361,-0.035890,0.397479,9.832002,-0.000430,-0.011431,0.014265,2.761355,2.761355,0.913370,2.929334
2362,-0.019739,0.387609,9.733305,-0.010018,0.014136,0.004677,2.761410,2.761410,0.912341,2.924797
2363,0.000897,0.277248,9.766503,0.005962,0.010940,0.000416,2.761461,2.761461,0.909786,2.920247
2364,-0.089724,0.414527,9.864303,-0.003626,-0.011431,-0.003845,2.762239,2.762239,0.902235,2.913646
2365,0.045759,0.401068,9.741381,-0.018540,0.004548,0.016396,2.762089,2.762089,0.897859,2.907761
2366,-0.046657,0.386712,9.768297,-0.007887,0.020528,-0.015563,2.759533,2.759533,0.894675,2.902759
2367,-0.069985,0.353514,9.810468,-0.023866,-0.008235,-0.001714,2.758569,2.758569,0.888740,2.897252
2368,-0.042170,0.392096,9.796112,0.000635,0.000287,-0.011302,2.757498,2.757498,0.884464,2.893230
2369,0.043965,0.318522,9.816749,-0.000430,0.004548,-0.002780,2.756549,2.756549,0.882418,2.890179
2370,-0.028712,0.360692,9.809571,-0.025997,0.006679,-0.007041,2.756547,2.756547,0.877501,2.883112
2371,0.070882,0.333775,9.821235,-0.005756,-0.009301,-0.003845,2.760860,2.760860,0.871086,2.882165
2372,0.012561,0.387609,9.792523,0.008093,-0.010366,0.002547,2.761477,2.761477,0.865974,2.878085
2373,0.022431,0.305063,9.828413,-0.011083,-0.003974,0.000416,2.762083,2.762083,0.860651,2.871539
2374,-0.011664,0.297885,9.771887,0.017680,-0.012497,0.013200,2.763505,2.763505,0.856872,2.867327
2375,0.021534,0.350822,9.795215,-0.002560,-0.011431,-0.011302,2.762507,2.762507,0.851590,2.861380
2376,-0.060115,0.335569,9.758428,-0.019605,0.008809,-0.002780,2.759802,2.759802,0.850288,2.855948
2377,0.007178,0.350822,9.722538,-0.001495,0.001352,-0.014498,2.758100,2.758100,0.845493,2.851806
2378,0.034993,0.392096,9.854433,-0.010018,-0.009301,0.017461,2.759406,2.759406,0.839035,2.845720
2379,-0.035890,0.326597,9.832899,-0.001495,0.015201,-0.002780,2.757554,2.757554,0.835380,2.841156
2380,-0.009870,0.304166,9.762914,-0.000430,0.008809,-0.013433,2.756373,2.756373,0.834136,2.837625
2381,-0.024226,0.321213,9.755736,0.019811,-0.003974,0.016396,2.756110,2.756110,0.833081,2.833135
2382,-0.001794,0.413630,9.744072,0.002766,-0.007170,0.017461,2.755904,2.755904,0.827623,2.829562
2383,-0.005383,0.407349,9.800598,0.025137,-0.003974,0.010004,2.756818,2.756818,0.826316,2.825481
2384,0.001794,0.358000,9.772784,-0.012148,0.017332,0.017461,2.759255,2.759255,0.820896,2.820811
2385,-0.007178,0.421705,9.816749,0.001701,-0.009301,0.007873,2.757310,2.757310,0.816512,2.815551
2386,0.094211,0.337364,9.830208,-0.003626,0.000287,-0.014498,2.760723,2.760723,0.811934,2.811939
2387,0.087930,0.348131,9.773681,0.000635,-0.002909,0.004677,2.763170,2.763170,0.806440,2.805798
2388,0.001794,0.434266,9.782654,-0.013213,-0.000778,-0.011302,2.761976,2.761976,0.802832,2.801193
2389,-0.108567,0.410041,9.768297,-0.008952,0.007744,-0.015563,2.763154,2.763154,0.798354,2.797517
2390,-0.030506,0.189319,9.741381,-0.010018,0.015201,-0.003845,2.766762,2.766762,0.797750,2.793897
2391,0.084341,0.548216,9.833797,-0.011083,-0.008235,0.014265,2.767484,2.767484,0.790926,2.788823
2392,0.016150,0.403760,9.798804,-0.017475,0.005614,-0.015563,2.766355,2.766355,0.790908,2.781821
2393,-0.072677,0.296988,9.621150,0.019811,0.008809,-0.002780,2.768324,2.768324,0.786337,2.781822
2394,-0.117539,0.255715,9.726127,0.015550,0.014136,-0.015563,2.764344,2.764344,0.784107,2.779258
2395,-0.022431,0.348131,9.763811,0.000635,0.004548,0.003612,2.766354,2.766354,0.778088,2.774215
2396,0.032301,0.353514,9.724333,0.015550,-0.001844,0.006808,2.767959,2.767959,0.773425,2.772096
2397,-0.019739,0.378637,9.804188,-0.003626,0.014136,-0.009171,2.766141,2.766141,0.770548,2.769640
2398,-0.061013,0.357103,9.762914,-0.014279,-0.002909,-0.018759,2.765683,2.765683,0.762862,2.765956
2399,0.031404,0.399274,9.797009,-0.003626,-0.011431,-0.018759,2.763528,2.763528,0.759362,2.760835
2400,0.016150,0.324802,9.786242,-0.002560,-0.000778,-0.030477,2.762137,2.762137,0.753281,2.756890
2401,-0.096902,0.318522,9.814955,0.000635,-0.016758,0.001481,2.762136,2.762136,0.747273,2.755465
2402,-0.016150,0.349028,9.751250,0.008093,-0.003974,-0.011302,2.759742,2.759742,0.746498,2.750514
2403,0.009870,0.334672,9.808674,-0.001495,-0.006105,0.004677,2.762304,2.762304,0.741273,2.749527
2404,0.007178,0.327494,9.759325,-0.001495,-0.009301,0.005743,2.764279,2.764279,0.735755,2.745710
2405,-0.026917,0.330186,9.743175,0.004897,0.005614,-0.003845,2.763113,2.763113,0.735224,2.742631
2406,0.062807,0.351720,9.812263,-0.002560,-0.010366,0.001481,2.762359,2.762359,0.730055,2.738796
2407,0.019739,0.360692,9.778168,0.003831,-0.017823,0.003612,2.764199,2.764199,0.727514,2.735589
2408,-0.076266,0.370562,9.777270,0.002766,0.001352,0.004677,2.762233,2.762233,0.722192,2.731241
2409,-0.020637,0.349925,9.805982,-0.003626,0.006679,0.007873,2.761219,2.761219,0.719639,2.727727
2410,-0.009870,0.287118,9.741381,0.000635,0.026919,0.003612,2.760170,2.760170,0.716834,2.724483
2411,-0.003589,0.292502,9.800598,0.003831,-0.013562,0.000416,2.758245,2.758245,0.714665,2.720665
2412,-0.011664,0.352617,9.824824,0.005962,-0.015692,0.004677,2.758161,2.758161,0.710503,2.718429
2413,-0.052040,0.314035,9.819441,0.002766,0.006679,-0.009171,2.755129,2.755129,0.708268,2.713213
2414,0.065499,0.375048,9.816749,0.002766,-0.021019,0.000416,2.755577,2.755577,0.702417,2.711385
2415,0.034993,0.396582,9.766503,0.005962,-0.014627,0.014265,2.757714,2.757714,0.697903,2.706636
2416,-0.004486,0.344542,9.779962,0.005962,-0.007170,-0.004910,2.754338,2.754338,0.692963,2.703618
2417,0.016150,0.331980,9.790729,-0.014279,0.004548,-0.003845,2.754530,2.754530,0.689570,2.699725
2418,-0.019739,0.365178,9.780859,-0.002560,-0.008235,-0.002780,2.754948,2.754948,0.683524,2.700906
2419,-0.025123,0.279043,9.807776,0.010223,-0.011431,-0.015563,2.753875,2.753875,0.679747,2.698185
2420,-0.051143,0.383123,9.828413,-0.007887,-0.010366,-0.003845,2.751710,2.751710,0.681606,2.691443
2421,-0.022431,0.345439,9.769195,0.011288,-0.013562,0.010004,2.753149,2.753149,0.679215,2.688860
2422,0.034993,0.285324,9.801496,0.000635,-0.024215,0.010004,2.753137,2.753137,0.674549,2.684686
2423,-0.025123,0.341850,9.756634,-0.005756,-0.011431,-0.011302,2.750674,2.750674,0.668721,2.680785
